42822107 ,1584083237937,1273,1.000000,0.000000
42822108 ,1584083237937,1273,0.500000,1273.000000
42822110 ,1584083237937,1273,0.666667,636.500000
42822111 ,1584083237937,1273,0.500000,424.333333
42822114 ,1584083237937,1273,0.600000,318.250000
42822115 ,1584083237937,1273,0.500000,254.600000
42822118 ,1584083237937,1273,0.571429,212.166667
42822119 ,1584083237937,1273,0.500000,181.857143
42822122 ,1584083237938,1273,0.555556,159.125000
42822123 ,1584083237938,1273,0.500000,141.444444
42822126 ,1584083237938,1273,0.545455,127.300000
42822127 ,1584083237938,1273,0.500000,115.727273
42822128 ,1584083237939,1273,0.461538,106.083333
42822129 ,1584083237939,1273,0.428571,97.923077
42822130 ,1584083237939,1273,0.400000,90.928571
42822131 ,1584083237939,1273,0.375000,84.866667
42822134 ,1584083237940,1273,0.411765,79.562500
42822135 ,1584083237940,1273,0.388889,74.882353
42822138 ,1584083237940,1273,0.421053,70.722222
42822139 ,1584083237940,1273,0.400000,67.000000
42822142 ,1584083237940,1273,0.428571,63.650000
42822143 ,1584083237940,1273,0.409091,60.619048
42822144 ,1584083237940,1273,0.391304,57.863636
42822145 ,1584083237940,1273,0.375000,55.347826
42822148 ,1584083237940,1273,0.400000,53.041667
42822149 ,1584083237940,1273,0.384615,50.920000
42822150 ,1584083237940,1273,0.370370,48.961538
42822151 ,1584083237940,1273,0.357143,47.148148
42822154 ,1584083237940,1273,0.379310,45.464286
42822155 ,1584083237940,1273,0.366667,43.896552
42822156 ,1584083237940,1273,0.354839,42.433333
42822157 ,1584083237940,1273,0.343750,41.064516
42822160 ,1584083237940,1273,0.363636,39.781250
42822161 ,1584083237940,1274,0.352941,38.575758
42822164 ,1584083237941,1273,0.371429,37.441176
42822165 ,1584083237941,1273,0.361111,36.371429
42822166 ,1584083237941,1273,0.351351,35.361111
42822167 ,1584083237941,1273,0.342105,34.405405
42822170 ,1584083237941,1273,0.358974,33.500000
42822171 ,1584083237941,1273,0.350000,32.641026
42822174 ,1584083237941,1273,0.365854,31.825000
42822175 ,1584083237941,1273,0.357143,31.048780
42822176 ,1584083237941,1273,0.348837,30.309524
42822177 ,1584083237941,1273,0.340909,29.604651
42822178 ,1584083237941,1273,0.333333,28.931818
42822179 ,1584083237941,1273,0.326087,28.288889
42822180 ,1584083237941,1273,0.319149,27.673913
42822181 ,1584083237941,1273,0.312500,27.085106
42822182 ,1584083237941,1273,0.306122,26.520833
42822183 ,1584083237941,1273,0.300000,25.979592
42822184 ,1584083237941,1273,0.294118,25.460000
42822185 ,1584083237941,1273,0.288462,24.960784
42822186 ,1584083237941,1273,0.283019,24.480769
42822187 ,1584083237941,1273,0.277778,24.018868
42822188 ,1584083237941,1273,0.272727,23.574074
42822189 ,1584083237941,1273,0.267857,23.145455
42822192 ,1584083237941,1273,0.280702,22.732143
42822193 ,1584083237941,1273,0.275862,22.333333
42822194 ,1584083237941,1273,0.271186,21.948276
42822195 ,1584083237941,1273,0.266667,21.576271
42822196 ,1584083237941,1273,0.262295,21.216667
42822197 ,1584083237941,1273,0.258065,20.868852
42822198 ,1584083237941,1273,0.253968,20.532258
42822199 ,1584083237941,1273,0.250000,20.206349
42822200 ,1584083237941,1273,0.246154,19.890625
42822201 ,1584083237941,1273,0.242424,19.584615
42822202 ,1584083237941,1273,0.238806,19.287879
42822203 ,1584083237941,1273,0.235294,19.000000
42822204 ,1584083237942,1272,0.231884,18.720588
42822205 ,1584083237942,1272,0.228571,18.463768
42822206 ,1584083237942,1273,0.225352,18.200000
42822207 ,1584083237942,1273,0.222222,17.957746
42822208 ,1584083237942,1273,0.219178,17.708333
42822209 ,1584083237942,1273,0.216216,17.465753
42822210 ,1584083237943,1273,0.213333,17.229730
42822211 ,1584083237943,1273,0.210526,17.000000
42822214 ,1584083237944,1272,0.220779,16.776316
42822216 ,1584083237944,1273,0.230769,16.571429
42822217 ,1584083237944,1273,0.227848,16.371795
42822218 ,1584083237944,1273,0.225000,16.164557
42822219 ,1584083237944,1273,0.222222,15.962500
42822220 ,1584083237944,1273,0.219512,15.765432
42822221 ,1584083237944,1273,0.216867,15.573171
42822222 ,1584083237944,1273,0.214286,15.385542
42822223 ,1584083237944,1273,0.211765,15.202381
42822226 ,1584083237944,1273,0.220930,15.023529
42822227 ,1584083237944,1273,0.218391,14.848837
42822228 ,1584083237944,1273,0.215909,14.678161
42822230 ,1584083237944,1273,0.224719,14.511364
42822231 ,1584083237944,1273,0.222222,14.348315
42822232 ,1584083237944,1273,0.219780,14.188889
42822233 ,1584083237944,1273,0.217391,14.032967
42822234 ,1584083237944,1273,0.215054,13.880435
42822235 ,1584083237944,1273,0.212766,13.731183
42822236 ,1584083237944,1273,0.210526,13.585106
42822237 ,1584083237944,1273,0.208333,13.442105
42822238 ,1584083237944,1273,0.206186,13.302083
42822239 ,1584083237944,1273,0.204082,13.164948
42822240 ,1584083237945,1272,0.202020,13.030612
42822241 ,1584083237945,1272,0.200000,12.909091
42822242 ,1584083237945,1273,0.198020,12.780000
42822243 ,1584083237945,1273,0.196078,12.663366
42822244 ,1584083237945,1273,0.194175,12.539216
42822245 ,1584083237945,1273,0.192308,12.417476
42822246 ,1584083237945,1273,0.190476,12.298077
42822247 ,1584083237945,1273,0.188679,12.180952
42822248 ,1584083237945,1273,0.186916,12.066038
42822250 ,1584083237945,1273,0.194444,11.953271
42822251 ,1584083237945,1273,0.192661,11.842593
42822254 ,1584083237945,1273,0.200000,11.733945
42822255 ,1584083237945,1273,0.198198,11.627273
42822258 ,1584083237945,1273,0.205357,11.522523
42822259 ,1584083237945,1273,0.203540,11.419643
42822260 ,1584083237946,1273,0.201754,11.318584
42822261 ,1584083237946,1274,0.200000,11.219298
42822266 ,1584083237947,1273,0.206897,11.130435
42822270 ,1584083237947,1273,0.213675,11.043103
42822271 ,1584083237947,1273,0.211864,10.948718
42822272 ,1584083237947,1273,0.210084,10.855932
42822273 ,1584083237947,1273,0.208333,10.764706
42822274 ,1584083237947,1273,0.206612,10.675000
42822275 ,1584083237947,1273,0.204918,10.586777
42822276 ,1584083237947,1273,0.203252,10.500000
42822277 ,1584083237947,1273,0.201613,10.414634
42822278 ,1584083237947,1273,0.200000,10.330645
42822279 ,1584083237947,1273,0.198413,10.248000
42822280 ,1584083237947,1273,0.196850,10.166667
42822281 ,1584083237947,1273,0.195312,10.086614
42822282 ,1584083237947,1273,0.193798,10.007812
42822283 ,1584083237947,1273,0.192308,9.930233
42822284 ,1584083237947,1273,0.190840,9.853846
42822285 ,1584083237947,1273,0.189394,9.778626
42822286 ,1584083237947,1273,0.187970,9.704545
42822288 ,1584083237947,1273,0.194030,9.631579
42822289 ,1584083237947,1273,0.192593,9.559701
42822292 ,1584083237947,1273,0.198529,9.488889
42822293 ,1584083237947,1273,0.197080,9.419118
42822296 ,1584083237948,1273,0.202899,9.350365
42822297 ,1584083237948,1273,0.201439,9.282609
42822298 ,1584083237948,1273,0.200000,9.215827
42822299 ,1584083237948,1273,0.198582,9.150000
42822300 ,1584083237948,1273,0.197183,9.085106
42822301 ,1584083237948,1273,0.195804,9.021127
42822302 ,1584083237948,1273,0.194444,8.958042
42822303 ,1584083237948,1273,0.193103,8.895833
42822304 ,1584083237948,1273,0.191781,8.834483
42822305 ,1584083237948,1273,0.190476,8.773973
42822306 ,1584083237948,1273,0.189189,8.714286
42822307 ,1584083237948,1273,0.187919,8.655405
42822308 ,1584083237948,1273,0.186667,8.597315
42822309 ,1584083237948,1273,0.185430,8.540000
42822310 ,1584083237948,1273,0.184211,8.483444
42822311 ,1584083237948,1273,0.183007,8.427632
42822312 ,1584083237948,1273,0.181818,8.372549
42822313 ,1584083237948,1273,0.180645,8.318182
42822314 ,1584083237948,1273,0.179487,8.264516
42822315 ,1584083237948,1273,0.178344,8.211538
42822316 ,1584083237948,1273,0.177215,8.159236
42822317 ,1584083237948,1273,0.176101,8.107595
42822318 ,1584083237948,1273,0.175000,8.056604
42822319 ,1584083237948,1273,0.173913,8.006250
42822322 ,1584083237948,1273,0.179012,7.956522
42822323 ,1584083237948,1273,0.177914,7.907407
42822326 ,1584083237948,1273,0.182927,7.858896
42822327 ,1584083237949,1272,0.181818,7.810976
42822328 ,1584083237949,1273,0.180723,7.769697
42822329 ,1584083237949,1273,0.179641,7.728916
42822330 ,1584083237949,1273,0.178571,7.682635
42822331 ,1584083237949,1273,0.177515,7.636905
42822332 ,1584083237949,1273,0.176471,7.591716
42822333 ,1584083237949,1273,0.175439,7.547059
42822334 ,1584083237949,1273,0.174419,7.502924
42822335 ,1584083237949,1273,0.173410,7.459302
42822336 ,1584083237949,1273,0.172414,7.416185
42822340 ,1584083237949,1273,0.177143,7.373563
42822341 ,1584083237949,1273,0.176136,7.331429
42822342 ,1584083237949,1273,0.175141,7.289773
42822343 ,1584083237949,1273,0.174157,7.248588
42822344 ,1584083237949,1273,0.173184,7.207865
42822345 ,1584083237949,1273,0.172222,7.167598
42822346 ,1584083237949,1273,0.171271,7.127778
42822347 ,1584083237949,1273,0.170330,7.088398
42822348 ,1584083237949,1273,0.169399,7.049451
42822349 ,1584083237949,1273,0.168478,7.010929
42822350 ,1584083237949,1273,0.167568,6.972826
42822351 ,1584083237949,1273,0.166667,6.935135
42822354 ,1584083237949,1273,0.171123,6.897849
42822355 ,1584083237949,1273,0.170213,6.860963
42822358 ,1584083237949,1273,0.174603,6.824468
42822359 ,1584083237949,1273,0.173684,6.788360
42822360 ,1584083237949,1274,0.172775,6.752632
42822361 ,1584083237949,1274,0.171875,6.722513
42822366 ,1584083237950,1273,0.176166,6.687500
42822367 ,1584083237950,1273,0.175258,6.658031
42822368 ,1584083237951,1273,0.174359,6.623711
42822369 ,1584083237951,1273,0.173469,6.589744
42822374 ,1584083237951,1273,0.177665,6.556122
42822378 ,1584083237951,1273,0.181818,6.522843
42822379 ,1584083237951,1273,0.180905,6.489899
42822382 ,1584083237951,1273,0.185000,6.457286
42822383 ,1584083237951,1273,0.184080,6.425000
42822384 ,1584083237951,1273,0.183168,6.393035
42822385 ,1584083237951,1273,0.182266,6.361386
42822386 ,1584083237951,1273,0.181373,6.330049
42822387 ,1584083237951,1273,0.180488,6.299020
42822388 ,1584083237951,1273,0.179612,6.268293
42822389 ,1584083237951,1273,0.178744,6.237864
42822390 ,1584083237952,1272,0.177885,6.207729
42822391 ,1584083237952,1272,0.177033,6.182692
42822392 ,1584083237952,1272,0.176190,6.153110
42822393 ,1584083237952,1272,0.175355,6.123810
42822394 ,1584083237952,1273,0.174528,6.094787
42822395 ,1584083237952,1273,0.173709,6.070755
42822396 ,1584083237952,1273,0.172897,6.042254
42822397 ,1584083237952,1273,0.172093,6.014019
42822398 ,1584083237952,1273,0.171296,5.986047
42822399 ,1584083237952,1273,0.170507,5.958333
42822400 ,1584083237952,1273,0.169725,5.930876
42822401 ,1584083237952,1273,0.168950,5.903670
42822404 ,1584083237952,1273,0.172727,5.876712
42822405 ,1584083237952,1273,0.171946,5.850000
42822406 ,1584083237952,1273,0.171171,5.823529
42822407 ,1584083237952,1273,0.170404,5.797297
42822408 ,1584083237952,1273,0.169643,5.771300
42822409 ,1584083237952,1273,0.168889,5.745536
42822410 ,1584083237952,1273,0.168142,5.720000
42822411 ,1584083237952,1273,0.167401,5.694690
42822412 ,1584083237952,1273,0.166667,5.669604
42822413 ,1584083237952,1273,0.165939,5.644737
42822414 ,1584083237952,1273,0.165217,5.620087
42822415 ,1584083237952,1273,0.164502,5.595652
42822416 ,1584083237952,1273,0.163793,5.571429
42822417 ,1584083237952,1273,0.163090,5.547414
42822418 ,1584083237952,1273,0.162393,5.523605
42822419 ,1584083237952,1273,0.161702,5.500000
42822420 ,1584083237952,1273,0.161017,5.476596
42822421 ,1584083237952,1273,0.160338,5.453390
42822422 ,1584083237952,1273,0.159664,5.430380
42822423 ,1584083237952,1273,0.158996,5.407563
42822424 ,1584083237952,1273,0.158333,5.384937
42822425 ,1584083237952,1273,0.157676,5.362500
42822426 ,1584083237952,1273,0.157025,5.340249
42822427 ,1584083237952,1273,0.156379,5.318182
42822428 ,1584083237952,1273,0.155738,5.296296
42822429 ,1584083237952,1273,0.155102,5.274590
42822430 ,1584083237952,1273,0.154472,5.253061
42822431 ,1584083237952,1273,0.153846,5.231707
42822432 ,1584083237952,1273,0.153226,5.210526
42822433 ,1584083237952,1273,0.152610,5.189516
42822434 ,1584083237952,1273,0.152000,5.168675
42822435 ,1584083237952,1273,0.151394,5.148000
42822436 ,1584083237953,1272,0.150794,5.127490
42822437 ,1584083237953,1272,0.150198,5.111111
42822438 ,1584083237953,1273,0.149606,5.090909
42822439 ,1584083237953,1273,0.149020,5.074803
42822440 ,1584083237953,1273,0.148438,5.054902
42822441 ,1584083237953,1273,0.147860,5.035156
42822442 ,1584083237953,1273,0.147287,5.015564
42822443 ,1584083237953,1273,0.146718,4.996124
42822444 ,1584083237953,1273,0.146154,4.976834
42822445 ,1584083237953,1273,0.145594,4.957692
42822446 ,1584083237953,1273,0.145038,4.938697
42822447 ,1584083237953,1273,0.144487,4.919847
42822448 ,1584083237953,1273,0.143939,4.901141
42822449 ,1584083237953,1273,0.143396,4.882576
42822450 ,1584083237953,1273,0.142857,4.864151
42822451 ,1584083237953,1273,0.142322,4.845865
42822452 ,1584083237953,1273,0.141791,4.827715
42822453 ,1584083237953,1273,0.141264,4.809701
42822454 ,1584083237953,1273,0.140741,4.791822
42822455 ,1584083237953,1273,0.140221,4.774074
42822456 ,1584083237953,1273,0.139706,4.756458
42822457 ,1584083237953,1273,0.139194,4.738971
42822458 ,1584083237953,1273,0.138686,4.721612
42822459 ,1584083237953,1273,0.138182,4.704380
42822462 ,1584083237953,1273,0.141304,4.687273
42822463 ,1584083237953,1273,0.140794,4.670290
42822466 ,1584083237953,1273,0.143885,4.653430
42822467 ,1584083237953,1273,0.143369,4.636691
42822468 ,1584083237953,1273,0.142857,4.620072
42822469 ,1584083237953,1273,0.142349,4.603571
42822470 ,1584083237953,1273,0.141844,4.587189
42822471 ,1584083237953,1273,0.141343,4.570922
42822472 ,1584083237954,1272,0.140845,4.554770
42822473 ,1584083237954,1272,0.140351,4.542254
42822474 ,1584083237954,1273,0.139860,4.526316
